Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,total_time,sales_per_employee,processing_per_unit,demand_gap,inventory_status,warehouse_utilization,utilization_category,inventory_turnover,turnover_category,damage_rate,forecast_error,forecast_category,accuracy,accuracy_category,demand_sales_zone,total_cost,Monthly_Revenue,profit_margin,estimated_profit,risk_score,salary_cost,salary_per_employee,revenue_per_employee,stock_per_employee,required_emp_sales,required_emp_stock,ideal_employee_count
WH136,Houston,2227,3193,8,7,22,71473,S899,Electronics,5510,1.4280201902153071,2.1863081853338526,1.464525751780562,19817,8826,11062,194,29,7,8.428020190215307,787.1428571428571,0.0002591688185508724,-2317,Shortage,0.11237826108896402,Low,2.4741805118994162,Fast Moving,0.013022002694207453,-2317,Under-Forecast,1.7256498590667084,Overperforming,Future Demand Zone,19888,275500,0.8458491142333537,255612,9.45979905640842,51585,7369.285714285715,39357.142857142855,318.14285714285717,54.21977356759704,43.76994478861876,49.0
WH286,Miami,1443,568,5,7,21,51904,S778,Electronics,5045,4.89985869596623,8.76144958191833,3.6390350502847215,29712,14945,8595,76,18,18,11.89985869596623,280.27777777777777,0.0009712306632242278,-4477,Overstock,0.04856623586429725,Very Low,3.496188496188496,Fast Moving,0.012474012474012475,-4477,Under-Forecast,8.882042253521126,Highly Overperforming,Low Demand Zone,23540,252250,0.9389265282063729,228710,11.032177078317703,28364,1575.7777777777778,14013.888888888889,80.16666666666667,49.64405764946045,28.3610374180408,39.0
WH456,Miami,4451,4005,9,3,10,71826,S686,Groceries,9427,0.5150143296379995,1.8423728497205547,3.681752251022964,19710,9717,12407,88,9,35,3.5150143296379994,269.34285714285716,5.463183723750923e-05,-5422,Overstock,0.22582445459157788,Low,2.1179510222421927,Fast Moving,0.002022017524151876,-5422,Under-Forecast,2.3538077403245943,Highly Overperforming,Future Demand Zone,22124,471350,0.9530624801103215,449226,4.553318460173412,49702,1420.057142857143,13467.142857142857,127.17142857142858,92.76403002209388,87.48092692148275,90.0
WH192,Los Angeles,2980,5034,5,1,5,72538,S293,Furniture,7397,4.921471157162285,6.862127079971069,3.9584411323980864,11351,16209,912,173,1,5,5.921471157162285,1479.4,0.0006653333996434075,-2363,Shortage,0.26253193551228965,Moderate,2.482214765100671,Fast Moving,0.0003355704697986577,-2363,Under-Forecast,1.4694080254270958,Overperforming,Future Demand Zone,17121,369850,0.9425200118588793,352729,4.05873879513226,55417,11083.4,73970.0,596.0,72.78832397087392,58.569571383064165,66.0
WH162,Denver,567,3280,7,3,18,36588,S134,Electronics,2840,0.9323914797278348,9.002075986242618,3.2384180430693785,49954,15435,5859,3,8,91,3.9323914797278348,31.208791208791208,0.00032830685905909675,440,Shortage,0.011350442407014454,Very Low,5.008818342151676,Very Fast,0.014109347442680775,440,Overestimate (Unmet Demand),0.8658536585365854,Underperforming,Unmet Demand Zone,21294,142000,0.9074704671074022,120706,9.90485560010559,15294,168.06593406593407,1560.4395604395604,6.230769230769231,27.946307973135315,11.143941937650128,20.0
WH341,New York,4529,3336,6,5,16,79668,S260,Groceries,1919,4.468831432312917,1.0617120915306713,2.9577528048835724,40101,5397,12018,49,25,62,9.468831432312918,30.951612903225808,0.0023287292508144433,1417,Overstock,0.11293982693698411,Low,0.42371384411569885,Dead Stock,0.005519982336056524,1417,Overestimate (Unmet Demand),0.5752398081534772,Underperforming,Unmet Demand Zone,17415,95950,0.845170607028754,78535,6.720169622160019,62253,1004.0806451612904,1547.5806451612902,73.04838709677419,18.883438380438967,89.01395597110657,54.0
WH490,Los Angeles,2983,4731,7,4,17,38811,S384,Automotive,2513,4.335195862570184,6.684995210837575,3.800416259710771,35268,3996,6269,189,35,42,8.335195862570185,59.833333333333336,0.0017251077845484217,2218,Shortage,0.08458092321651356,Very Low,0.8424404961448206,Slow Moving,0.011733154542406973,2218,Overestimate (Unmet Demand),0.5311773409427183,Underperforming,Unmet Demand Zone,10265,125650,0.8084782608695652,115385,8.809018509613995,28546,679.6666666666666,2991.6666666666665,71.02380952380952,24.72854645651023,58.62853403881893,42.0
WH485,San Francisco,2389,2700,5,3,11,40118,S679,Furniture,8949,1.0732346235889303,6.515364498870118,1.2802300693022914,42688,12734,4978,41,25,96,4.07323462358893,93.21875,0.00011992788284600853,-6249,Shortage,0.05596420539730135,Very Low,3.7459187944746755,Fast Moving,0.010464629552113856,-6249,Under-Forecast,3.3144444444444443,Highly Overperforming,Under-Forecast Zone,17712,447450,0.9604156889037881,429738,6.35774873852667,22406,233.39583333333334,4660.9375,24.885416666666668,88.0603908632352,46.95392819937594,68.0
WH307,Denver,4814,3915,4,7,22,88519,S930,Automotive,4537,4.74042147356746,7.02274290970391,3.122479416814796,49802,1114,7525,1,4,36,11.74042147356746,126.02777777777777,0.0010448361193668636,-622,Overstock,0.09666278462712341,Very Low,0.9424594931449938,Slow Moving,0.0008309098462816784,-622,Under-Forecast,1.1588761174968072,Accurate,Unmet Demand Zone,8639,226850,0.9699985960971501,218211,10.907072145865058,79880,2218.8888888888887,6301.388888888889,133.72222222222223,44.6452110120123,94.61540826780902,70.0
WH174,Miami,1935,3684,2,2,7,37318,S161,Groceries,6819,4.03304739538779,4.204409860724034,3.125580475180189,19330,3636,5063,97,33,42,6.03304739538779,162.35714285714286,0.0005914426448728245,-3135,Shortage,0.10010346611484738,Low,3.524031007751938,Fast Moving,0.017054263565891473,-3135,Under-Forecast,1.8509771986970684,Overperforming,Future Demand Zone,8699,340950,0.9535697734294541,332251,4.066439237286978,28619,681.4047619047619,8117.857142857143,46.07142857142857,67.1006598833837,38.03091296182186,53.0
WH099,Los Angeles,1478,3535,7,1,6,75822,S573,Electronics,8811,2.579711123408553,3.342924356819605,2.6841570934344245,33202,8946,11951,16,49,6,3.579711123408553,1468.5,0.000292783012530763,-5276,Shortage,0.04451539063911813,Very Low,5.961434370771313,Very Fast,0.033152909336941816,-5276,Under-Forecast,2.4925035360678924,Highly Overperforming,Future Demand Zone,20897,440550,0.9513029650148763,419653,3.4128231798469644,54925,9154.166666666666,73425.0,246.33333333333334,86.70243646172369,29.048935068513032,58.0
WH298,New York,4418,3948,10,7,6,74065,S355,Automotive,6836,4.428036194327062,8.336853233465032,3.9519508911197696,43351,11037,7760,112,7,83,11.428036194327062,82.36144578313252,0.0006477525152614192,-2888,Overstock,0.10191229729418007,Low,1.5473064735174287,Healthy,0.0015844273426889996,-2888,Under-Forecast,1.7315096251266464,Overperforming,Future Demand Zone,18797,341800,0.9450058513750731,323003,4.9015312982423165,55268,665.8795180722891,4118.0722891566265,53.2289156626506,67.26794412125106,86.83233770818036,77.0
WH265,Los Angeles,703,3797,8,5,19,43957,S712,Automotive,2756,4.557828119468245,9.756787507403113,4.991848592194668,12946,14139,7731,161,38,12,9.557828119468244,229.66666666666666,0.0016537837879057491,1041,Shortage,0.0543024872547505,Very Low,3.9203413940256047,Fast Moving,0.05405405405405406,1041,Overestimate (Unmet Demand),0.7258361864629971,Underperforming,Unmet Demand Zone,21870,137800,0.8412917271407837,115930,10.543252468437151,22087,1840.5833333333333,11483.333333333334,58.583333333333336,27.119727033084835,13.816915665199364,20.0
WH016,Atlanta,1279,3723,3,2,10,50740,S464,Electronics,8315,0.5517782391828784,7.173624411681981,1.9995045678789956,15987,5509,5968,266,8,82,2.5517782391828785,101.40243902439025,6.635937933648568e-05,-4592,Shortage,0.08000250203290173,Very Low,6.5011727912431585,Very Fast,0.006254886630179828,-4592,Under-Forecast,2.23341391351061,Highly Overperforming,Future Demand Zone,11477,415750,0.9265273341243041,404273,6.153963789493647,39263,478.8170731707317,5070.121951219512,15.597560975609756,81.82167281571132,25.13774557011378,53.0
WH154,Denver,668,3671,2,3,13,93117,S588,Apparel,7308,4.108975560147669,2.0703355255361084,3.1437257123407965,21884,16105,13500,135,7,24,7.108975560147669,304.5,0.000562257192138433,-3637,Shortage,0.030524584171083897,Very Low,10.940119760479043,Very Fast,0.010479041916167664,-3637,Under-Forecast,1.990738218469082,Overperforming,Future Demand Zone,29605,365400,0.9189792008757526,335795,5.824244370235683,63512,2646.3333333333335,15225.0,27.833333333333332,71.91254178439186,13.129018014727135,43.0
WH306,Miami,3066,3460,6,5,22,78996,S598,Electronics,3230,0.97006531042348,3.311748199582973,3.0910809200392277,49848,8552,12597,117,37,98,5.97006531042348,32.95918367346939,0.0003003298174685697,230,Shortage,0.06150698122291767,Very Low,1.0534898891063276,Healthy,0.012067840834964122,230,Overestimate (Unmet Demand),0.9335260115606936,Slightly Under,Unmet Demand Zone,21149,161500,0.9394469974297064,140351,9.797144812125381,57847,590.2755102040817,1647.9591836734694,31.285714285714285,31.784005194798265,60.25983418136736,46.0
WH062,Chicago,1701,2243,10,5,25,31210,S450,Furniture,1481,4.768843952502176,1.3788136390417498,4.822211600903072,29687,12883,9577,30,21,42,9.768843952502177,35.26190476190476,0.003220016173195257,762,Shortage,0.05729780712096204,Very Low,0.8706643151087595,Slow Moving,0.012345679012345678,762,Overestimate (Unmet Demand),0.6602764155149353,Underperforming,Low Demand Zone,22460,74050,0.6966914247130317,51590,10.417347795416228,8750,208.33333333333334,1763.095238095238,40.5,14.573409193032889,33.431825812950386,24.0
WH016,Atlanta,4789,834,10,4,22,80268,S699,Furniture,2642,2.447829059429385,5.474248613427676,2.3196092791361806,34766,17788,10987,129,20,27,6.447829059429385,97.85185185185185,0.0009265060785122578,-1808,Overstock,0.13774952539837773,Low,0.5516809354771351,Slow Moving,0.0041762372102735435,-1808,Under-Forecast,3.1678657074340526,Highly Overperforming,Low Demand Zone,28775,132100,0.9265273341243041,103325,10.443527455191386,51493,1907.148148148148,4892.592592592592,177.37037037037038,25.997938614444898,94.124052803186,60.0
WH155,Houston,1524,2820,4,3,23,63126,S335,Automotive,9598,1.9651171945069297,4.38051880749805,4.735659804478059,30211,3215,7518,135,12,37,4.96511719450693,259.4054054054054,0.000204742362419976,-6778,Shortage,0.05044520207871305,Very Low,6.297900262467191,Very Fast,0.007874015748031496,-6778,Under-Forecast,3.40354609929078,Highly Overperforming,Under-Forecast Zone,10733,479900,0.9604568792320857,469167,10.516517846973827,52393,1416.027027027027,12970.27027027027,41.189189189189186,94.4467126500538,29.95302912341939,62.0
WH092,New York,3321,3652,2,3,13,35784,S732,Groceries,5103,4.477332416282261,2.1764645136961898,1.1381962998363102,40555,2353,10115,246,41,66,7.477332416282261,77.31818181818181,0.000877392203856998,-1451,Shortage,0.08188879299716434,Very Low,1.5365853658536586,Healthy,0.012345679012345678,-1451,Under-Forecast,1.397316538882804,Overperforming,Unmet Demand Zone,12468,255150,0.9393013207239523,242682,5.856643057812561,23316,353.27272727272725,3865.909090909091,50.31818181818182,50.21479210806673,65.27165992052218,58.0
WH071,San Francisco,4475,1326,9,5,22,30531,S476,Groceries,7782,2.0431498753827317,7.200827417456162,4.635351573041575,12303,9088,6130,241,32,61,7.043149875382731,127.57377049180327,0.0002625481721129185,-6456,Overstock,0.3637324229862635,Moderate,1.7389944134078212,Healthy,0.007150837988826816,-6456,Under-Forecast,5.868778280542986,Highly Overperforming,Under-Forecast Zone,15218,389100,0.9608892315600103,373882,10.962393476633498,15313,251.0327868852459,6378.688524590164,73.36065573770492,76.57681994610529,87.95262816752084,82.0
WH495,Seattle,3126,520,5,5,20,59269,S917,Electronics,1557,1.658260791675004,3.086744736852345,4.662813325656334,21943,2075,1571,48,30,12,6.658260791675004,129.75,0.001065035832803471,-1037,Overstock,0.14246001002597639,Low,0.4980806142034549,Dead Stock,0.009596928982725527,-1037,Under-Forecast,2.9942307692307693,Highly Overperforming,Low Demand Zone,3646,77850,0.9192944369063772,74204,8.92890249975052,55623,4635.25,6487.5,260.5,15.321268138792847,61.43908729646261,38.0
WH455,Chicago,1129,2613,9,5,19,46628,S596,Groceries,5385,2.9072919739739103,6.016837386795516,4.345494711192886,27025,2517,11960,192,40,41,7.90729197397391,131.34146341463415,0.0005398870889459443,-2772,Shortage,0.04177613320999075,Very Low,4.769707705934455,Fast Moving,0.0354295837023915,-2772,Under-Forecast,2.060849598163031,Highly Overperforming,Under-Forecast Zone,14477,269250,0.9024065087068227,254773,9.415680091149373,32151,784.170731707317,6567.073170731707,27.536585365853657,52.989742406807636,22.18961278237565,38.0
WH143,Seattle,3330,3718,6,1,8,30780,S217,Apparel,4788,4.650512731114936,8.712734323507698,2.429280203767348,24801,15966,14405,135,29,33,5.650512731114936,145.0909090909091,0.0009712850315611812,-1070,Shortage,0.1342687794846982,Low,1.4378378378378378,Healthy,0.008708708708708709,-1070,Under-Forecast,1.2877891339429801,Overperforming,Unmet Demand Zone,30371,239400,0.8731370091896408,209029,5.816432909664922,409,12.393939393939394,7254.545454545455,100.9090909090909,47.11511358287743,65.44854788778646,56.0
WH352,Los Angeles,1002,5141,10,7,10,70630,S761,Apparel,2300,3.4169198021955745,4.647341242025611,1.7749834249233114,22089,5249,3224,270,23,8,10.416919802195574,287.5,0.0014856173053024236,2841,Shortage,0.0453619448594323,Very Low,2.2954091816367264,Fast Moving,0.022954091816367265,2841,Overestimate (Unmet Demand),0.44738377747519936,Underperforming,Unmet Demand Zone,8473,115000,0.9263217391304348,106527,5.401088600152593,62157,7769.625,14375.0,125.25,22.63257335852508,19.693527022090702,21.0
WH407,New York,2469,4680,2,4,10,69104,S878,Apparel,1013,1.087899763567768,3.241580554600921,4.480384062067176,14179,4889,4214,4,29,6,5.087899763567768,168.83333333333334,0.0010739385622584089,3667,Shortage,0.17413075675294448,Low,0.41028756581611986,Dead Stock,0.011745646010530578,3667,Overestimate (Unmet Demand),0.21645299145299146,Underperforming,Unmet Demand Zone,9103,50650,0.8202764067127345,41547,4.975997860183436,60001,10000.166666666666,8441.666666666666,411.5,9.96817252703735,48.5262656861696,29.0
WH375,New York,2332,2569,7,3,15,81666,S341,Apparel,8226,2.315601177303529,2.0233576566241176,4.12356527936608,45665,7809,1742,4,39,32,5.315601177303529,257.0625,0.0002814978333702321,-5657,Shortage,0.05106755721011716,Very Low,3.5274442538593482,Fast Moving,0.01672384219554031,-5657,Under-Forecast,3.202024133904243,Highly Overperforming,Under-Forecast Zone,9551,411300,0.9751006245662734,401749,6.612024449645897,72115,2253.59375,12853.125,72.875,80.94589062922927,45.83363774003545,63.0
WH467,Denver,537,3634,2,2,10,39505,S122,Electronics,4624,3.623702192060189,5.861226197856312,3.484430541555644,33050,6424,6198,97,42,19,5.623702192060189,243.3684210526316,0.0007836726193901792,-990,Shortage,0.016248108925869895,Very Low,8.610800744878958,Very Fast,0.0782122905027933,-990,Under-Forecast,1.2724270776004403,Overperforming,Unmet Demand Zone,12622,231200,0.9454065743944636,218578,5.781831546507732,26883,1414.8947368421052,12168.421052631578,28.263157894736842,45.501312699921726,10.554315380102501,28.0
WH473,Miami,3522,717,10,2,5,35991,S384,Electronics,8818,3.9700401450092255,3.829251193805367,1.4820860950556232,47108,2831,5140,173,9,73,5.970040145009225,120.79452054794521,0.0004502200209808602,-8101,Overstock,0.07476437123206249,Very Low,2.5036910846110163,Fast Moving,0.002555366269165247,-8101,Under-Forecast,12.298465829846583,Highly Overperforming,Under-Forecast Zone,7971,440900,0.9613438368860056,432929,3.1495419680223598,28020,383.83561643835617,6039.726027397261,48.24657534246575,86.7713182067279,69.22215785609127,78.0
WH215,Seattle,3895,4812,3,2,14,63807,S552,Apparel,4196,0.6195094012050075,4.367563067424154,3.780710453353529,18812,5326,5936,205,34,53,2.6195094012050077,79.16981132075472,0.00014764285062083114,616,Shortage,0.2070486923240485,Low,1.0772785622593068,Healthy,0.008729139922978177,616,Overestimate (Unmet Demand),0.8719866999168745,Underperforming,Unmet Demand Zone,11262,209800,0.9463203050524309,198538,6.91288766220414,52545,991.4150943396227,3958.490566037736,73.49056603773585,41.2896860053788,76.55318138826675,59.0
WH022,Dallas,785,3253,5,7,10,48656,S464,Electronics,6067,3.0426787103310997,2.060185937566297,1.0629043985834232,12450,2415,6527,135,16,76,10.0426787103311,79.82894736842105,0.0005015128911045162,-2814,Shortage,0.06305220883534136,Very Low,7.728662420382165,Very Fast,0.02038216560509554,-2814,Under-Forecast,1.8650476483246234,Overperforming,Future Demand Zone,8942,303350,0.9631951837769328,294408,4.624170430951417,39714,522.5526315789474,3991.4473684210525,10.328947368421053,59.700792420074634,15.428561589162875,38.0
WH134,Seattle,582,979,4,7,13,78161,S828,Furniture,1756,3.2172569177105705,3.635471460942641,1.9516447664812293,33854,15544,11418,300,47,16,10.217256917710571,109.75,0.0018321508642998694,-777,Shortage,0.017191469250310155,Very Low,3.0171821305841924,Fast Moving,0.08075601374570447,-777,Under-Forecast,1.7936670071501533,Overperforming,Low Demand Zone,26962,87800,0.6929157175398634,60838,6.3148682424065035,51199,3199.9375,5487.5,36.375,17.279477746769583,11.43875521642394,14.0
WH438,Chicago,608,5117,6,5,21,37319,S185,Furniture,7939,4.3680713289495285,8.973498263101218,1.9362130148065209,26143,12294,9850,64,4,36,9.36807132894953,220.52777777777777,0.0005502042233215176,-2822,Shortage,0.02325670351528134,Very Low,13.057565789473685,Very Fast,0.006578947368421052,-2822,Under-Forecast,1.5514950166112957,Overperforming,Future Demand Zone,22144,396950,0.9204377504080724,374806,11.094023163140893,15175,421.52777777777777,11026.388888888889,16.88888888888889,78.12173908405678,11.949764899631884,45.0
WH061,San Francisco,4667,1194,6,6,23,33599,S809,Apparel,4822,1.892186972119572,2.9822372820043523,2.7176389707837774,30124,12415,13679,41,11,77,7.892186972119572,62.62337662337662,0.0003924070867108196,-3628,Overstock,0.15492630460762183,Low,1.0332119134347546,Healthy,0.0023569745018212985,-3628,Under-Forecast,4.038525963149079,Highly Overperforming,Low Demand Zone,26094,241100,0.8917710493571133,215006,10.095378276951854,7505,97.46753246753246,3131.1688311688313,60.61038961038961,47.44968205861215,91.72623813582565,70.0
WH218,Dallas,1856,4009,7,6,15,72564,S626,Electronics,6460,4.11582369181487,9.140685299667108,2.251087954624712,23518,3828,8048,206,7,70,10.115823691814871,92.28571428571429,0.0006371244104976579,-2451,Shortage,0.07891827536355132,Very Low,3.480603448275862,Fast Moving,0.003771551724137931,-2451,Under-Forecast,1.6113744075829384,Overperforming,Future Demand Zone,11876,323000,0.9632321981424149,311124,8.743337055417374,60688,866.9714285714285,4614.285714285715,26.514285714285716,63.56801038959653,36.478229693613116,50.0
